"","age","educ","black","married","nodegree","re74","re75","re78","hisp","sample","treat","educ_cat4"
"7663",48,10,0,1,1,13840.2607421875,10795.6455078125,0,0,2,0,1
"7664",32,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"7665",32,13,0,1,0,3358.18334960938,9316.8388671875,3947.00756835938,0,2,0,3
"7666",32,13,0,1,0,18070.318359375,22004.85546875,3270.208984375,0,2,0,3
"7667",40,3,0,1,1,6324.51318359375,5190.14501953125,1275.27807617188,0,2,0,1
"7668",32,11,0,1,1,23062.529296875,25012.59765625,25515.904296875,0,2,0,1
"7669",32,11,0,1,1,23231.02734375,21584.12890625,25564.669921875,0,2,0,1
"7670",32,11,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"7671",54,11,0,1,1,25862.322265625,10020.435546875,0,0,2,0,1
"7672",54,11,0,1,1,24312.541015625,24692.12890625,0,0,2,0,1
"7673",32,12,0,1,0,23411.279296875,0,0,0,2,0,2
"7674",32,12,0,1,0,19067.583984375,12625.3544921875,14146.2763671875,0,2,0,2
"7675",32,12,0,1,0,25862.322265625,25243.548828125,23368.767578125,0,2,0,2
"7676",32,12,0,1,0,20599.73046875,17469.966796875,23869.716796875,0,2,0,2
"7677",33,8,0,1,1,6986.74560546875,19279.984375,22728.912109375,1,2,0,1
"7678",48,9,0,1,1,9684.65625,6860.51611328125,2670.251953125,0,2,0,1
"7679",48,9,0,1,1,23967.7109375,24103.11328125,25564.669921875,0,2,0,1
"7680",32,12,0,1,0,19549.564453125,18442.11328125,18668.119140625,0,2,0,2
"7681",32,12,0,1,0,19179.263671875,20014.015625,19683.318359375,0,2,0,2
"7682",32,12,0,1,0,0,0,0,0,2,0,2
"7683",32,12,0,1,0,25862.322265625,18391.984375,17488.89453125,0,2,0,2
"7684",32,12,0,1,0,14780.708984375,5977.88720703125,13337.9599609375,0,2,0,2
"7685",32,12,0,1,0,21900.68359375,25243.548828125,25564.669921875,0,2,0,2
"7686",32,12,0,1,0,16986.84375,7981.25830078125,7707.82177734375,0,2,0,2
"7687",32,12,0,1,0,19606.3828125,9920.177734375,14.7772655487061,0,2,0,2
"7688",32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"7689",32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"7690",32,12,0,1,0,24584.87890625,24450.435546875,20564.04296875,0,2,0,2
"7691",32,12,0,1,0,24102.900390625,24087,25564.669921875,0,2,0,2
"7692",32,12,0,1,0,25785.91015625,23893.64453125,25564.669921875,0,2,0,2
"7693",32,12,0,1,0,25678.150390625,24917.708984375,21016.2265625,0,2,0,2
"7694",32,12,0,1,0,5319.4091796875,0,19783.802734375,0,2,0,2
"7695",32,12,0,1,0,24279.234375,18155.662109375,25564.669921875,0,2,0,2
"7696",32,12,0,1,0,24175.392578125,24104.90234375,25564.669921875,0,2,0,2
"7697",32,12,0,1,0,0,0,0,0,2,0,2
"7698",32,12,0,1,0,8983.23828125,7537.25830078125,6915.76025390625,0,2,0,2
"7699",32,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"7700",32,12,0,1,0,20376.375,25243.548828125,25564.669921875,0,2,0,2
"7701",32,12,0,1,0,7300.22802734375,19306.837890625,9454.494140625,0,2,0,2
"7702",32,12,0,1,0,23532.75390625,25243.548828125,25564.669921875,0,2,0,2
"7703",32,12,0,1,0,24771.009765625,22072.88671875,25564.669921875,0,2,0,2
"7704",47,10,1,1,1,8495.380859375,8360.806640625,10004.208984375,0,2,0,1
"7705",32,10,0,1,1,3454.18725585938,4839.24169921875,2812.11376953125,0,2,0,1
"7706",32,10,0,1,1,12686.2529296875,15883.7421875,25564.669921875,0,2,0,1
"7707",40,7,0,1,1,14888.46875,19988.951171875,9461.8828125,1,2,0,1
"7708",54,10,0,1,1,9751.2705078125,11098.2099609375,19315.36328125,0,2,0,1
"7709",48,8,0,1,1,16050.3134765625,2116.16137695312,11600.1533203125,0,2,0,1
"7710",31,18,0,1,0,0,0,3185.978515625,0,2,0,4
"7711",31,18,0,1,0,18838.349609375,19183.306640625,22248.650390625,0,2,0,4
"7712",31,18,0,1,0,24718.109375,25243.548828125,25564.669921875,0,2,0,4
"7713",31,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"7714",31,18,0,1,0,0,0,0,0,2,0,4
"7715",31,18,0,1,0,8321.005859375,1534.30639648438,25564.669921875,0,2,0,4
"7716",31,18,0,1,0,25862.322265625,20599.451171875,25564.669921875,0,2,0,4
"7717",43,12,1,1,0,22796.068359375,1919.22583007812,25564.669921875,0,2,0,2
"7718",43,12,1,1,0,0,0,0,0,2,0,2
"7719",43,12,1,1,0,797.421569824219,0,0,0,2,0,2
"7720",48,8,0,1,1,18759.98046875,24642,16605.212890625,0,2,0,1
"7721",48,8,0,1,1,14629.8447265625,19913.7578125,22298.89453125,0,2,0,1
"7722",48,8,0,1,1,25862.322265625,19476.919921875,25564.669921875,0,2,0,1
"7723",48,8,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"7724",48,8,0,1,1,11880.994140625,11062.4033203125,13651.23828125,0,2,0,1
"7725",48,8,0,1,1,21422.623046875,20669.2734375,21329.505859375,0,2,0,1
"7726",48,8,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"7727",48,8,0,1,1,0,0,0,0,2,0,1
"7728",32,9,0,1,1,18701.201171875,17251.548828125,24112.064453125,0,2,0,1
"7729",19,13,0,1,0,1079.55603027344,3029.22583007812,16207.705078125,0,2,0,3
"7730",31,17,0,1,0,22053.5078125,22010.2265625,22428.93359375,0,2,0,4
"7731",31,17,0,1,0,0,0,0,0,2,0,4
"7732",31,17,0,1,0,25813.33984375,25243.548828125,25564.669921875,0,2,0,4
"7733",31,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"7734",35,17,0,0,0,0,0,6033.5576171875,0,2,0,4
"7735",35,17,0,0,0,7641.140625,6310.88720703125,0,0,2,0,4
"7736",48,7,0,1,1,13420.9775390625,12005.9033203125,13602.47265625,0,2,0,1
"7737",48,7,0,1,1,17474.701171875,16311.62890625,16040.7216796875,0,2,0,1
"7738",43,9,1,1,1,4904.044921875,0,9996.8203125,0,2,0,1
"7739",39,17,0,1,0,0,0,0,0,2,0,4
"7740",47,8,1,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"7741",47,8,1,1,1,21093.466796875,22071.09765625,21834.888671875,0,2,0,1
"7742",32,8,0,1,1,23354.4609375,25243.548828125,6369.00146484375,0,2,0,1
"7743",40,5,0,1,1,18040.9296875,25243.548828125,25564.669921875,1,2,0,1
"7744",31,16,0,1,0,23125.2265625,14104.1611328125,6267.03857421875,0,2,0,4
"7745",31,16,0,1,0,2243.36059570312,8337.5322265625,36.9431648254395,0,2,0,4
"7746",33,0,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"7747",19,12,0,1,0,10037.32421875,14949.193359375,25564.669921875,0,2,0,2
"7748",19,12,0,1,0,14510.330078125,16868.419921875,18722.794921875,0,2,0,2
"7749",19,12,0,1,0,10856.296875,18186.09765625,0,0,2,0,2
"7750",19,12,0,1,0,2411.857421875,7460.2744140625,16640.6796875,0,2,0,2
"7751",19,12,0,1,0,897.344177246094,8187.14501953125,18214.45703125,0,2,0,2
"7752",19,12,0,1,0,7288.47265625,13576.0166015625,17657.35546875,0,2,0,2
"7753",19,12,0,1,0,6671.30322265625,15921.3388671875,25564.669921875,0,2,0,2
"7754",19,12,0,1,0,3951.84106445312,11108.951171875,15863.39453125,0,2,0,2
"7755",19,12,0,1,0,11773.234375,24550.693359375,25009.044921875,0,2,0,2
"7756",19,12,0,1,0,6044.337890625,7257.9677734375,17972.111328125,0,2,0,2
"7757",19,12,0,1,0,11461.7109375,15214.1611328125,21401.9140625,0,2,0,2
"7758",19,12,0,1,0,8518.8916015625,14515.935546875,3208.14428710938,0,2,0,2
"7759",31,16,0,1,0,23475.935546875,24018.966796875,25564.669921875,0,2,0,4
"7760",31,16,0,1,0,25862.322265625,11517.1455078125,25564.669921875,0,2,0,4
"7761",31,16,0,1,0,10819.0712890625,5770.20947265625,3924.841796875,0,2,0,4
"7762",31,16,0,1,0,23258.45703125,25243.548828125,25564.669921875,0,2,0,4
"7763",31,16,0,1,0,25862.322265625,25243.548828125,25013.478515625,0,2,0,4
"7764",31,16,0,1,0,25862.322265625,19482.291015625,25564.669921875,0,2,0,4
"7765",31,16,0,1,0,13083.9833984375,9424.2578125,8601.8466796875,0,2,0,4
"7766",31,16,0,1,0,21416.74609375,22423.791015625,25564.669921875,0,2,0,4
"7767",31,16,0,1,0,22905.7890625,22633.2578125,25564.669921875,0,2,0,4
"7768",49,16,0,0,0,25862.322265625,18619.35546875,8921.03515625,0,2,0,4
"7769",48,13,0,1,0,9627.8369140625,6849.7744140625,0,1,2,0,3
"7770",35,16,0,0,0,3726.525390625,5456.9033203125,12634.5625,0,2,0,4
"7771",38,6,1,1,1,15119.662109375,14387.0322265625,16218.048828125,0,2,0,1
"7772",48,6,0,1,1,25862.322265625,24529.208984375,23055.490234375,0,2,0,1
"7773",50,18,1,1,0,25862.322265625,25243.548828125,0,0,2,0,4
"7774",40,4,0,1,1,16835.98046875,14453.2744140625,18139.09375,1,2,0,1
"7775",51,11,0,1,1,18270.162109375,21637.837890625,20267.01953125,0,2,0,1
"7776",51,11,0,1,1,15282.28125,13964.5166015625,13447.3115234375,0,2,0,1
"7777",54,7,0,1,1,22282.7421875,21499.984375,22700.8359375,0,2,0,1
"7778",44,12,0,1,0,20664.38671875,20243.177734375,21860.009765625,0,2,0,2
"7779",44,12,0,1,0,6853.51513671875,3398.0322265625,6389.68994140625,0,2,0,2
"7780",31,15,0,1,0,13612.9853515625,15937.451171875,16887.458984375,0,2,0,3
"7781",31,15,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"7782",31,15,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"7783",31,15,0,1,0,0,0,0,0,2,0,3
"7784",19,9,0,1,1,12296.3583984375,12650.4189453125,14828.986328125,0,2,0,1
"7785",48,12,0,1,0,24210.66015625,24581.12890625,25564.669921875,1,2,0,2
"7786",44,10,0,1,1,19753.328125,19117.064453125,13801.9658203125,0,2,0,1
"7787",40,3,0,1,1,7576.48486328125,7426.25830078125,12104.05859375,1,2,0,1
"7788",47,6,1,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"7789",47,6,1,1,1,25862.322265625,24987.533203125,25564.669921875,0,2,0,1
"7790",40,3,0,1,1,17098.521484375,19654.162109375,17615.978515625,1,2,0,1
"7791",54,6,0,1,1,21602.875,21163.40234375,0,0,2,0,1
"7792",31,14,0,1,0,19610.30078125,23363.708984375,20416.26953125,0,2,0,3
"7793",31,14,0,1,0,23231.02734375,23404.88671875,10042.6298828125,0,2,0,3
"7794",31,14,0,1,0,18618.912109375,1229.95166015625,25564.669921875,0,2,0,3
"7795",31,14,0,1,0,25862.322265625,23766.533203125,24599.71484375,0,2,0,3
"7796",31,14,0,1,0,0,0,0,0,2,0,3
"7797",41,16,0,0,0,0,0,0,0,2,0,4
"7798",44,9,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"7799",39,14,0,1,0,14379.05859375,0,10867.201171875,0,2,0,3
"7800",39,14,0,1,0,20301.921875,25243.548828125,25564.669921875,0,2,0,3
"7801",32,12,0,1,0,25135.43359375,24677.806640625,19117.349609375,1,2,0,2
"7802",31,13,0,1,0,0,0,0,0,2,0,3
"7803",31,11,0,1,1,10578.0810546875,16950.7734375,19287.287109375,0,2,0,1
"7804",48,3,0,1,1,25862.322265625,22273.40234375,25564.669921875,0,2,0,1
"7805",44,8,0,1,1,15303.8330078125,21052.40234375,2365.84033203125,0,2,0,1
"7806",44,8,0,1,1,18015.458984375,25243.548828125,6575.88330078125,0,2,0,1
"7807",44,8,0,1,1,11226.5986328125,11506.4033203125,17886.40234375,0,2,0,1
"7808",44,8,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"7809",39,13,0,1,0,9964.8310546875,1.79032254219055,0,0,2,0,3
"7810",30,18,0,1,0,15151.009765625,18798.38671875,16475.173828125,0,2,0,4
"7811",30,18,0,1,0,23127.185546875,23580.337890625,25564.669921875,0,2,0,4
"7812",30,18,0,1,0,0,0,0,0,2,0,4
"7813",30,18,0,1,0,8360.19140625,8620.4033203125,8668.34375,0,2,0,4
"7814",30,18,0,1,0,10007.9345703125,16359.9677734375,25564.669921875,0,2,0,4
"7815",30,18,0,1,0,7729.3076171875,23820.2421875,24202.205078125,0,2,0,4
"7816",39,18,0,1,0,846.403259277344,1962.19360351562,635.422424316406,1,2,0,4
"7817",31,12,0,1,0,17069.1328125,16963.306640625,13592.12890625,0,2,0,2
"7818",31,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"7819",31,12,0,1,0,16702.75,15903.435546875,25564.669921875,0,2,0,2
"7820",31,12,0,1,0,5274.34619140625,10140.38671875,2899.29956054688,0,2,0,2
"7821",31,12,0,1,0,21918.318359375,21136.548828125,21276.306640625,0,2,0,2
"7822",31,12,0,1,0,18497.4375,18178.935546875,25564.669921875,0,2,0,2
"7823",31,12,0,1,0,18526.826171875,19831.40234375,21310.294921875,0,2,0,2
"7824",31,12,0,1,0,21961.421875,19881.533203125,24104.67578125,0,2,0,2
"7825",31,12,0,1,0,3526.68017578125,17469.966796875,18368.140625,0,2,0,2
"7826",31,12,0,1,0,11984.8349609375,11384.6611328125,11577.9873046875,0,2,0,2
"7827",31,12,0,1,0,25648.76171875,22398.7265625,25564.669921875,0,2,0,2
"7828",31,12,0,1,0,0,0,0,0,2,0,2
"7829",31,12,0,1,0,21610.712890625,21537.580078125,25564.669921875,0,2,0,2
"7830",31,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"7831",31,12,0,1,0,0,0,0,0,2,0,2
"7832",31,12,0,1,0,20215.71484375,25243.548828125,21594.017578125,0,2,0,2
"7833",31,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"7834",31,12,0,1,0,14719.9716796875,14768.37109375,15467.3642578125,0,2,0,2
"7835",31,12,0,1,0,25441.080078125,25243.548828125,25564.669921875,0,2,0,2
"7836",31,12,0,1,0,10358.6435546875,11694.38671875,15505.78515625,0,2,0,2
"7837",31,12,0,1,0,2411.857421875,1258.59680175781,1513.19201660156,0,2,0,2
"7838",31,12,0,1,0,13754.052734375,16291.935546875,13831.5205078125,0,2,0,2
"7839",31,12,0,1,0,0,2338.16137695312,15359.490234375,0,2,0,2
"7840",35,12,0,0,0,25862.322265625,25243.548828125,25257.302734375,0,2,0,2
"7841",35,12,0,0,0,25862.322265625,25034.080078125,25564.669921875,0,2,0,2
"7842",39,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"7843",39,12,0,1,0,25862.322265625,14748.677734375,21926.5078125,0,2,0,2
"7844",39,12,0,1,0,14151.7841796875,17269.451171875,20688.171875,0,2,0,2
"7845",31,10,0,1,1,11976.998046875,14231.2744140625,20351.25,0,2,0,1
"7846",31,10,0,1,1,15834.7939453125,20667.484375,11031.228515625,0,2,0,1
"7847",20,14,0,1,0,8383.703125,18610.40234375,25564.669921875,0,2,0,3
"7848",20,14,0,1,0,10419.380859375,10235.2744140625,17177.09375,0,2,0,3
"7849",20,14,0,1,0,0,2384.70971679688,14407.833984375,0,2,0,3
"7850",39,10,0,1,1,16767.40625,12022.0166015625,4433.1796875,0,2,0,1
"7851",44,7,0,1,1,18291.71484375,16979.419921875,21713.71484375,0,2,0,1
"7852",44,7,0,1,1,24637.779296875,25243.548828125,25564.669921875,0,2,0,1
"7853",39,12,0,1,0,18234.896484375,18187.88671875,18982.875,0,2,0,2
"7854",39,12,0,1,0,0,0,0,0,2,0,2
"7855",39,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"7856",39,12,0,1,0,18705.12109375,20726.564453125,25564.669921875,0,2,0,2
"7857",39,12,0,1,0,10691.71875,2348.9033203125,13267.029296875,0,2,0,2
"7858",54,9,0,1,1,7306.10595703125,1641.72583007812,4521.84326171875,1,2,0,1
"7859",30,17,0,1,0,24343.890625,25243.548828125,25564.669921875,0,2,0,4
"7860",30,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"7861",39,10,0,1,1,22067.22265625,19906.59765625,25564.669921875,0,2,0,1
"7862",39,10,0,1,1,0,0,18768.60546875,0,2,0,1
"7863",39,10,0,1,1,18808.9609375,25243.548828125,25564.669921875,0,2,0,1
"7864",39,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"7865",39,10,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"7866",31,9,0,1,1,21015.095703125,16598.080078125,23560.873046875,0,2,0,1
"7867",31,9,0,1,1,18356.37109375,16069.935546875,18091.806640625,0,2,0,1
"7868",31,9,0,1,1,19794.47265625,17428.791015625,19235.56640625,0,2,0,1
"7869",31,9,0,1,1,14065.576171875,5403.193359375,5257.7509765625,0,2,0,1
"7870",50,13,1,1,0,11169.7802734375,8516.564453125,17314.521484375,0,2,0,3
"7871",48,6,0,1,1,7815.51513671875,7290.193359375,11765.6591796875,1,2,0,1
"7872",54,8,0,1,1,20642.8359375,22527.62890625,0,1,2,0,1
"7873",49,9,0,0,1,11929.9755859375,8145.9677734375,24448.986328125,0,2,0,1
"7874",30,16,0,1,0,21789.005859375,21696.919921875,25564.669921875,0,2,0,4
"7875",30,16,0,1,0,18583.646484375,12242.2255859375,16204.75,0,2,0,4
"7876",30,16,0,1,0,17310.123046875,14703.9189453125,11750.8818359375,0,2,0,4
"7877",30,16,0,1,0,13746.2158203125,15873,25564.669921875,0,2,0,4
"7878",30,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"7879",30,16,0,1,0,19651.4453125,19425,25564.669921875,0,2,0,4
"7880",30,16,0,1,0,24008.85546875,25243.548828125,19757.205078125,0,2,0,4
"7881",30,16,0,1,0,3987.10791015625,4611.87109375,5844.40869140625,0,2,0,4
"7882",30,16,0,1,0,21669.490234375,24402.09765625,25564.669921875,0,2,0,4
"7883",30,16,0,1,0,5650.525390625,10824.2900390625,25564.669921875,0,2,0,4
"7884",53,12,1,1,0,25862.322265625,25243.548828125,23998.279296875,0,2,0,2
"7885",39,9,0,1,1,21252.16796875,25243.548828125,23603.7265625,0,2,0,1
"7886",31,8,0,1,1,16663.564453125,13414.88671875,13352.7373046875,0,2,0,1
"7887",50,12,1,1,0,8140.75341796875,0,8081.6865234375,0,2,0,2
"7888",41,12,0,0,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,2
"7889",41,12,0,0,0,23779.62109375,22547.322265625,25564.669921875,0,2,0,2
"7890",41,12,0,0,0,10805.3564453125,17915.7578125,6482.78662109375,0,2,0,2
"7891",52,11,0,0,1,12392.3623046875,10543.2099609375,10484.4697265625,0,2,0,1
"7892",52,11,0,0,1,21352.08984375,23173.935546875,21427.03515625,0,2,0,1
"7893",31,8,0,1,1,24966.9375,20853.677734375,24395.787109375,0,2,0,1
"7894",20,12,0,1,0,17484.49609375,18685.59765625,21106.369140625,0,2,0,2
"7895",20,12,0,1,0,10474.240234375,12258.3388671875,14741.80078125,0,2,0,2
"7896",20,12,0,1,0,11116.8798828125,12807.9677734375,23992.369140625,0,2,0,2
"7897",20,12,0,1,0,11510.6923828125,8185.35498046875,10026.375,0,2,0,2
"7898",20,12,0,1,0,5644.6474609375,7931.12890625,15894.4267578125,0,2,0,2
"7899",20,12,0,1,0,9392.724609375,5494.5,21132.966796875,0,2,0,2
"7900",20,12,0,1,0,9872.7451171875,9039.3388671875,25360.744140625,0,2,0,2
"7901",20,12,0,1,0,4410.3095703125,0,25564.669921875,0,2,0,2
"7902",20,12,0,1,0,10640.7783203125,12756.048828125,4643.01708984375,0,2,0,2
"7903",20,12,0,1,0,2711.62524414062,13871.4189453125,17485.939453125,0,2,0,2
"7904",20,12,0,1,0,9996.1796875,6115.74169921875,13230.0859375,0,2,0,2
"7905",20,12,0,1,0,13877.486328125,18682.015625,5909.4287109375,0,2,0,2
"7906",20,12,0,1,0,23309.396484375,22456.015625,25564.669921875,0,2,0,2
"7907",20,12,0,1,0,0,0,0,0,2,0,2
"7908",50,12,1,1,0,25862.322265625,24155.033203125,22155.5546875,0,2,0,2
"7909",44,12,0,1,0,5103.89013671875,3750.72583007812,0,1,2,0,2
"7910",44,5,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,2,0,1
"7911",55,10,0,1,1,25787.869140625,25243.548828125,23108.6875,0,2,0,1
"7912",55,10,0,1,1,22847.009765625,19269.2421875,24459.330078125,0,2,0,1
"7913",50,10,1,1,1,25862.322265625,24144.291015625,20160.623046875,0,2,0,1
"7914",44,12,0,1,0,66.6150741577148,0,0,1,2,0,2
"7915",49,8,0,0,1,12756.7861328125,12424.8388671875,0,0,2,0,1
"7916",49,8,0,0,1,23397.564453125,16476.337890625,17482.982421875,0,2,0,1
"7917",30,15,0,1,0,18995.091796875,18592.5,25564.669921875,0,2,0,3
"7918",30,15,0,1,0,7978.13427734375,8154.91943359375,23908.138671875,0,2,0,3
"7919",30,15,0,1,0,24600.5546875,25243.548828125,25564.669921875,0,2,0,3
"7920",30,15,0,1,0,20317.59765625,17996.322265625,3728.30419921875,0,2,0,3
"7921",39,8,0,1,1,11146.2685546875,0,0,0,2,0,1
"7922",39,8,0,1,1,25243.193359375,25243.548828125,25564.669921875,0,2,0,1
"7923",39,8,0,1,1,0,0,950.178161621094,0,2,0,1
"7924",32,6,0,1,1,1293.11608886719,3659.41943359375,2257.96630859375,1,2,0,1
"7925",41,9,0,0,1,23209.474609375,22466.7578125,25564.669921875,0,2,0,1
"7926",30,14,0,1,0,18375.962890625,16279.4033203125,13651.23828125,0,2,0,3
"7927",30,14,0,1,0,25862.322265625,18182.515625,2588.97705078125,0,2,0,3
"7928",30,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"7929",30,14,0,1,0,0,2864.51611328125,17852.4140625,0,2,0,3
"7930",30,14,0,1,0,356.586547851562,0,25564.669921875,0,2,0,3
"7931",39,7,0,1,1,25862.322265625,19501.984375,25564.669921875,0,2,0,1
"7932",39,14,0,1,0,18450.416015625,14551.7421875,4471.6005859375,1,2,0,3
"7933",39,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,1,2,0,3
"7934",45,18,0,0,0,0,914.854858398438,2364.36254882812,0,2,0,4
"7935",45,18,0,0,0,0,9759.048828125,0,0,2,0,4
"7936",16,10,0,0,1,640.680236816406,947.080627441406,9485.52734375,0,2,0,1
"7937",16,10,0,0,1,0,456.532257080078,11607.5419921875,0,2,0,1
"7938",16,10,0,0,1,13.7148675918579,0,8813.1611328125,0,2,0,1
"7939",16,10,0,0,1,0,778.790344238281,5186.8203125,0,2,0,1
"7940",16,10,0,0,1,0,4567.11279296875,15524.9951171875,0,2,0,1
"7941",29,18,0,1,0,15969.9833984375,15199.8388671875,9513.603515625,0,2,0,4
"7942",29,18,0,1,0,25862.322265625,25232.806640625,25564.669921875,0,2,0,4
"7943",29,18,0,1,0,0,0,0,0,2,0,4
"7944",29,18,0,1,0,22400.296875,20212.7421875,21254.140625,0,2,0,4
"7945",29,18,0,1,0,2231.60498046875,11708.7099609375,25564.669921875,0,2,0,4
"7946",29,18,0,1,0,17825.41015625,18968.466796875,25564.669921875,0,2,0,4
"7947",29,18,0,1,0,20703.572265625,21655.7421875,22018.125,0,2,0,4
"7948",29,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,4
"7949",29,18,0,1,0,24065.673828125,25243.548828125,21975.271484375,0,2,0,4
"7950",31,6,0,1,1,9375.091796875,13819.5,15094.9765625,0,2,0,1
"7951",16,10,0,0,1,0,984.677429199219,0,0,2,0,1
"7952",16,10,0,0,1,0,0,23209.173828125,0,2,0,1
"7953",16,10,0,0,1,1708.48059082031,1876.25805664062,2755.9599609375,0,2,0,1
"7954",16,10,0,0,1,434.957244873047,1656.04833984375,12355.271484375,0,2,0,1
"7955",16,10,0,0,1,0,4769.41943359375,13136.9892578125,0,2,0,1
"7956",16,10,0,0,1,1210.82690429688,3226.16137695312,17565.736328125,0,2,0,1
"7957",16,10,0,0,1,0,0,14231.984375,0,2,0,1
"7958",16,10,0,0,1,0,0,3978.0400390625,0,2,0,1
"7959",16,10,0,0,1,0,0,0,0,2,0,1
"7960",16,10,0,0,1,0,0,13456.177734375,0,2,0,1
"7961",16,10,0,0,1,0,0,3041.16137695312,0,2,0,1
"7962",16,10,0,0,1,139.107940673828,760.887084960938,5829.63134765625,0,2,0,1
"7963",16,10,0,0,1,52.900203704834,1129.69360351562,10921.876953125,0,2,0,1
"7964",16,10,0,0,1,0,0,9203.28125,0,2,0,1
"7965",16,10,0,0,1,1091.31164550781,1430.4677734375,11511.490234375,0,2,0,1
"7966",16,10,0,0,1,0,2083.935546875,6024.69140625,0,2,0,1
"7967",16,10,0,0,1,0,2839.45166015625,12522.2548828125,0,2,0,1
"7968",16,10,0,0,1,0,3099.04833984375,8968.322265625,0,2,0,1
"7969",16,10,0,0,1,0,2187.77416992188,8177.73876953125,0,2,0,1
"7970",16,10,0,0,1,0,2411.564453125,20454.69140625,0,2,0,1
"7971",16,10,0,0,1,0,0,25193.759765625,0,2,0,1
"7972",21,15,0,1,0,14853.201171875,18773.322265625,4099.21337890625,0,2,0,3
"7973",21,15,0,1,0,8614.896484375,4223.37109375,0,0,2,0,3
"7974",30,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"7975",30,13,0,1,0,25862.322265625,20320.162109375,25158.294921875,0,2,0,3
"7976",30,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,2,0,3
"7977",30,13,0,1,0,22386.58203125,21075.677734375,25564.669921875,0,2,0,3
"7978",30,13,0,1,0,25862.322265625,25243.548828125,5890.21826171875,0,2,0,3
"7979",30,11,0,1,1,22300.375,23641.208984375,21588.107421875,0,2,0,1
"7980",30,11,0,1,1,25166.78125,23657.322265625,23580.08203125,0,2,0,1
"7981",30,11,0,1,1,13875.52734375,11830.451171875,23823.908203125,0,2,0,1
"7982",30,11,0,1,1,9659.185546875,11189.5166015625,20173.923828125,0,2,0,1
"7983",16,9,0,0,1,0,1351.69360351562,11079.994140625,0,2,0,1
"7984",16,9,0,0,1,0,0,3357.39477539062,0,2,0,1
"7985",16,9,0,0,1,0,0,9609.65625,0,2,0,1
"7986",16,9,0,0,1,0,0,0,0,2,0,1
"7987",16,9,0,0,1,0,0,7078.31005859375,0,2,0,1
"7988",16,9,0,0,1,0,1176.24194335938,2781.08129882812,0,2,0,1
"7989",29,17,0,1,0,14096.9248046875,8555.951171875,0,0,2,0,4
"7990",29,17,0,1,0,15290.1181640625,15215.951171875,18747.91796875,0,2,0,4
"7991",29,17,0,1,0,19522.134765625,20678.2265625,13367.5146484375,0,2,0,4
"7992",29,17,0,1,0,12639.23046875,19100.951171875,21088.63671875,0,2,0,4
"7993",29,17,0,1,0,25862.322265625,25243.548828125,22211.708984375,0,2,0,4
"7994",29,17,0,1,0,442.794311523438,427.887084960938,0,0,2,0,4
"7995",29,17,0,1,0,21075.83203125,21720.193359375,25564.669921875,0,2,0,4
"7996",29,17,0,1,0,19557.400390625,21317.37109375,25564.669921875,0,2,0,4
"7997",37,12,1,1,0,15930.798828125,15031.548828125,14211.296875,0,2,0,2
"7998",37,12,1,1,0,18826.59375,21573.38671875,18147.9609375,0,2,0,2
"7999",52,8,0,0,1,12133.7392578125,12306.677734375,13609.861328125,0,2,0,1
